,ngram,count
2591,PRON ADP CCONJ,187
2592,PART NUM ADP,185
2593,SYM NOUN SYM,19
2594,CCONJ CCONJ PUNCT,22
2595,PRON SPACE VERB,147
2596,ADV PRON NOUN,230
2597,PART DET ADP,342
2598,PUNCT ADV AUX,107
2599,NUM NUM PROPN,821
2600,DET PUNCT AUX,10
2601,PROPN PRON CCONJ,285
2602,SPACE PRON ADP,5
2603,ADJ SPACE INTJ,1
2604,SPACE INTJ _,18
2605,ADV INTJ ADV,22
2606,INTJ ADV VERB,83
2607,ADJ PRON PUNCT,126
2608,PRON PUNCT NUM,224
2609,PART ADJ ADV,83
2610,PART PART NUM,97
2611,SPACE ADJ ADV,2
2612,VERB DET AUX,39
2613,ADV NOUN INTJ,3
2614,NOUN INTJ ADJ,5
2615,INTJ ADJ ADV,1
2616,NUM ADP SYM,5
2617,ADP SYM ADV,2
2618,SYM ADV ADJ,2
2619,ADP PART DET,41
2620,PRON NOUN DET,385
2621,NOUN INTJ NUM,9
2622,NOUN INTJ DET,7
2623,PROPN SYM ADJ,40
2624,SYM ADJ ADJ,17
2625,ADJ PROPN SYM,95
2626,PUNCT PRON SPACE,48
2627,PRON SPACE ADV,19
2628,SYM NOUN PROPN,6
2629,NUM SYM PROPN,30
2630,PART PRON ADV,25
2631,NUM VERB PROPN,274
2632,PRON PART NOUN,333
2633,SPACE PROPN AUX,12
2634,NUM PART ADV,18
2635,VERB VERB INTJ,194
2636,CCONJ PUNCT INTJ,335
2637,NOUN PRON PROPN,138
2638,ADP PRON SYM,4
2639,PRON SYM PRON,12
2640,DET ADV AUX,116
2641,VERB INTJ ADV,42
2642,NUM PART ADJ,83
2643,CCONJ PRON SPACE,14
2644,PART DET SPACE,4
2645,PRON PART PART,78
2646,PRON INTJ ADV,8
2647,ADP SPACE INTJ,2
2648,PUNCT VERB AUX,5
2649,SPACE NUM X,2
2650,NUM X VERB,7
2651,PUNCT CCONJ _,280
2652,ADJ INTJ CCONJ,18
2653,INTJ CCONJ ADP,14
2654,VERB INTJ PART,36
2655,PRON PART PRON,10
2656,DET ADP CCONJ,181
2657,INTJ ADJ PUNCT,11
2658,PROPN DET AUX,36
2659,PART PRON NOUN,67
2660,PROPN PRON ADJ,41
2661,SYM NUM ADJ,158
2662,SPACE PRON DET,6
2663,CCONJ ADJ NUM,195
2664,DET ADJ INTJ,81
2665,INTJ ADP PROPN,42
2666,VERB ADJ INTJ,8
2667,ADJ INTJ PUNCT,54
2668,PART NUM CCONJ,119
2669,ADV PRON PART,41
2670,INTJ ADV ADV,30
2671,PART CCONJ PROPN,236
2672,DET NUM PART,294
2673,NUM PART DET,45
2674,VERB CCONJ AUX,145
2675,X DET ADV,16
2676,ADV DET X,35
2677,X ADJ X,7
2678,ADJ DET PRON,143
2679,DET PRON ADJ,24
2680,ADJ NUM PART,226
2681,CCONJ CCONJ ADJ,47
2682,PUNCT PUNCT AUX,14
2683,PUNCT INTJ ADV,77
2684,X DET DET,21
2685,CCONJ CCONJ NOUN,24
2686,PART ADJ DET,7
2687,VERB PUNCT AUX,85
2688,PROPN CCONJ AUX,57
2689,NUM SYM ADJ,3
2690,SYM ADJ PUNCT,10
2691,ADP PART ADP,26
2692,X CCONJ ADJ,17
2693,PUNCT DET X,113
2694,CCONJ PUNCT PUNCT,217
2695,ADV PART DET,65
2696,NUM PUNCT AUX,21
2697,PART PROPN ADJ,48
2698,CCONJ X PUNCT,19
2699,PRON ADJ ADV,396
2700,CCONJ ADV X,17
2701,ADV NUM SYM,83
2702,PART DET X,23
2703,ADV PROPN SYM,12
2704,PART NOUN AUX,96
2705,VERB INTJ CCONJ,68
2706,CCONJ INTJ CCONJ,16
2707,CCONJ NUM SYM,66
2708,DET PART NOUN,65
2709,PROPN CCONJ CCONJ,32
2710,PROPN PRON AUX,83
2711,PRON PUNCT AUX,18
2712,DET NUM AUX,18
2713,X ADV PRON,7
2714,ADP ADV AUX,66
2715,X NUM PUNCT,14
2716,PROPN INTJ NOUN,8
2717,PART PRON PROPN,33
2718,ADJ ADJ PRON,41
2719,ADJ PRON NOUN,58
2720,PRON CCONJ NUM,53
2721,ADV ADV AUX,44
2722,ADP ADP X,58
2723,CCONJ PROPN SYM,87
2724,NUM NOUN SYM,205
2725,NUM PART CCONJ,8
2726,DET NOUN INTJ,77
2727,VERB NOUN INTJ,90
2728,PRON PROPN ADJ,12
2729,PRON PROPN PRON,25
2730,NUM NOUN AUX,82
2731,PRON PRON ADJ,20
2732,X NOUN NUM,14
2733,ADP ADP INTJ,12
2734,ADP INTJ PUNCT,58
2735,PRON PRON CCONJ,119
2736,SYM NUM SYM,21
2737,SYM NUM DET,66
2738,PRON NUM ADJ,109
2739,DET SYM NUM,51
2740,CCONJ DET SYM,4
2741,ADJ PUNCT SYM,1
2742,PUNCT SYM NUM,37
2743,PART VERB SYM,19
2744,PROPN PUNCT SYM,18
2745,PROPN CCONJ SYM,5
2746,VERB NUM SYM,142
2747,PRON NOUN PROPN,46
2748,PRON X NOUN,4
2749,DET X PROPN,41
2750,VERB PUNCT SYM,2
2751,VERB ADV SYM,11
2752,ADV SYM NUM,33
2753,PUNCT ADP INTJ,17
2754,INTJ NOUN DET,5
2755,DET PART DET,50
2756,PROPN ADV PROPN,157
2757,PUNCT INTJ ADP,128
2758,NOUN ADP INTJ,20
2759,PART CCONJ PART,94
2760,CCONJ INTJ PRON,19
2761,PRON PART INTJ,5
2762,PART INTJ VERB,19
2763,DET INTJ CCONJ,28
2764,PROPN NUM SYM,398
2765,ADJ CCONJ CCONJ,37
2766,CCONJ CCONJ PROPN,42
2767,INTJ VERB VERB,91
2768,NUM PRON DET,11
2769,ADJ INTJ ADP,24
2770,PRON VERB AUX,39
2771,AUX ADV DET,45
2772,PART PUNCT INTJ,27
2773,PART NOUN INTJ,2
2774,NOUN INTJ PUNCT,111
2775,INTJ PRON PRON,13
2776,NUM PRON ADV,60
2777,DET ADP PART,35
2778,NUM PART ADP,17
2779,ADV INTJ PROPN,18
2780,INTJ PROPN VERB,35
2781,ADV PART CCONJ,15
2782,PROPN INTJ PUNCT,27
2783,INTJ PUNCT X,10
2784,PART ADJ PART,17
2785,PROPN ADP PART,79
2786,INTJ CCONJ ADV,32
2787,DET INTJ VERB,13
2788,PROPN VERB INTJ,56
2789,ADV INTJ ADP,26
2790,ADP ADP SYM,23
2791,DET CCONJ NUM,10
2792,DET DET CCONJ,100
2793,PROPN PART X,34
2794,PART X X,40
2795,PROPN PRON NOUN,125
2796,PRON INTJ PUNCT,23
2797,CCONJ NOUN INTJ,11
2798,PRON PRON PART,37
2799,NUM DET ADV,148
2800,PART PUNCT X,27
2801,PART ADJ PRON,4
2802,DET NUM _,92
2803,X ADV ADJ,18
2804,INTJ PART ADJ,9
2805,INTJ ADP ADJ,62
2806,PROPN PRON PART,121
2807,PUNCT VERB INTJ,38
2808,INTJ NOUN NUM,17
2809,ADV INTJ CCONJ,22
2810,ADV INTJ PRON,32
2811,INTJ PRON ADP,1
2812,X VERB ADV,41
2813,ADV PROPN ADJ,37
2814,SYM PROPN ADJ,45
2815,ADJ PRON PROPN,15
2816,PART ADV NUM,107
2817,PUNCT PRON INTJ,3
2818,NUM SYM SYM,2
2819,SYM SYM NUM,2
2820,INTJ PART PRON,2
2821,X NUM NUM,3
2822,INTJ PRON DET,13
2823,ADV DET AUX,51
2824,INTJ PUNCT PART,89
2825,ADV PART ADP,65
2826,SYM PROPN ADP,140
2827,ADJ PRON ADP,61
2828,X NUM NOUN,30
2829,PROPN ADJ PRON,18
2830,AUX ADV PART,20
2831,PROPN ADJ DET,18
2832,PRON NOUN NUM,32
2833,NUM SYM PART,2
2834,PUNCT X ADV,112
2835,PUNCT X AUX,1
2836,X AUX ADV,4
2837,X DET NUM,9
2838,PUNCT PART NUM,49
2839,DET ADP X,41
2840,INTJ DET CCONJ,2
2841,ADP ADV X,6
2842,ADV CCONJ CCONJ,14
2843,INTJ ADV ADJ,26
2844,NUM ADJ ADV,58
2845,PRON NUM CCONJ,28
2846,ADV PART ADJ,66
2847,X DET ADP,18
2848,ADJ NUM PRON,36
2849,PROPN NUM X,2
2850,NUM X CCONJ,3
2851,X CCONJ PRON,12
2852,PART NUM PART,19
2853,NUM ADJ DET,19
2854,INTJ ADV ADP,26
2855,VERB PRON X,21
2856,PRON X X,20
2857,NUM ADV PART,39
2858,SYM NOUN PUNCT,181
2859,NOUN PROPN AUX,15
2860,PRON CCONJ AUX,15
2861,VERB VERB AUX,56
2862,PART PART DET,6
2863,X X AUX,2
2864,X ADJ CCONJ,7
2865,ADJ PRON AUX,64
2866,SYM PROPN PART,22
2867,SYM PROPN ADV,23
2868,CCONJ CCONJ PRON,21
2869,PROPN PART PRON,37
2870,INTJ ADP VERB,30
2871,ADP NUM AUX,24
2872,PART ADV PROPN,47
2873,PROPN DET PART,21
2874,CCONJ INTJ ADV,25
2875,PART PART ADP,8
2876,SYM NOUN ADV,7
2877,ADP ADV SYM,17
2878,ADV NOUN AUX,68
2879,CCONJ ADJ INTJ,9
2880,INTJ CCONJ PRON,19
2881,VERB CCONJ INTJ,22
2882,PART ADJ INTJ,2
2883,INTJ VERB CCONJ,15
2884,INTJ ADJ VERB,2
2885,CCONJ NOUN SYM,28
2886,PRON INTJ PROPN,13
2887,ADP PART PRON,2
2888,NUM PART PUNCT,32
2889,NUM CCONJ _,3
2890,DET SYM DET,34
2891,CCONJ SYM PUNCT,8
2892,SYM PUNCT _,6
2893,PRON PRON PROPN,59
2894,PART PUNCT NUM,86
2895,ADV VERB AUX,22
2896,SPACE PUNCT INTJ,48
2897,SPACE ADJ PART,8
2898,PART CCONJ NUM,13
2899,INTJ NOUN PRON,5
2900,PROPN SYM NUM,40
2901,ADJ ADV SPACE,1
2902,PROPN SYM PUNCT,5
2903,SYM PUNCT ADP,9
2904,PRON ADV PROPN,82
2905,VERB X ADP,7
2906,PUNCT DET INTJ,13
2907,ADV DET SPACE,16
2908,DET X ADP,29
2909,ADP PART ADJ,14
2910,PUNCT INTJ DET,38
2911,INTJ DET PROPN,16
2912,ADJ PART NUM,14
2913,INTJ PRON PUNCT,11
2914,INTJ ADP NUM,9
2915,PROPN VERB _,22
2916,NUM ADJ X,2
2917,X PRON PRON,3
2918,ADV PROPN AUX,24
2919,SYM PROPN NUM,29
2920,NUM PRON PRON,3
2921,PRON NUM PROPN,18
2922,NUM VERB AUX,1
2923,VERB ADJ SYM,19
2924,ADJ CCONJ INTJ,7
2925,NUM PRON CCONJ,3
2926,VERB CCONJ _,2
2927,CCONJ VERB X,8
2928,NUM PROPN AUX,11
2929,PRON ADP PART,47
2930,PUNCT PRON PART,40
2931,VERB ADV AUX,33
2932,ADP INTJ ADV,3
2933,INTJ ADV DET,13
2934,PRON NUM PUNCT,24
2935,NUM NUM SYM,22
2936,NUM DET PART,39
2937,VERB PART X,16
2938,PART X NOUN,24
2939,NOUN ADV X,5
2940,VERB INTJ DET,14
2941,INTJ DET DET,4
2942,X ADV PUNCT,20
2943,PROPN CCONJ INTJ,23
2944,ADV INTJ NUM,9
2945,DET PRON PART,42
2946,NOUN DET SYM,1
2947,PUNCT ADJ SYM,22
2948,NUM NUM INTJ,10
2949,NUM INTJ ADP,6
2950,SYM DET ADJ,7
2951,X PUNCT NUM,9
2952,SYM PROPN SYM,32
2953,VERB DET _,3
2954,INTJ ADP PUNCT,5
2955,PART PROPN PRON,58
2956,CCONJ INTJ ADJ,5
2957,INTJ ADJ ADJ,4
2958,ADJ SYM NUM,12
2959,CCONJ ADV INTJ,15
2960,CCONJ INTJ DET,10
2961,VERB PROPN AUX,13
2962,NOUN PRON ADJ,66
2963,CCONJ ADP INTJ,2
2964,VERB ADJ AUX,9
2965,INTJ ADJ ADP,55
2966,NUM CCONJ AUX,10
2967,PROPN PART _,2
2968,PUNCT PART ADP,62
2969,VERB ADP INTJ,29
2970,NOUN INTJ NOUN,27
2971,NUM PUNCT SYM,9
2972,ADP INTJ PRON,7
2973,X ADV AUX,2
2974,ADJ ADV INTJ,1
2975,PRON NUM VERB,22
2976,PART PRON ADJ,8
2977,CCONJ PART PRON,41
2978,X NUM VERB,2
2979,DET X DET,7
2980,PUNCT X CCONJ,23
2981,X CCONJ NUM,3
2982,INTJ PART NOUN,11
2983,SYM NOUN _,2
2984,X PRON CCONJ,2
2985,PUNCT ADV _,3
2986,ADV INTJ ADJ,17
2987,X ADJ PART,1
2988,NOUN SYM NUM,43
2989,PROPN ADV INTJ,3
2990,INTJ ADV PRON,13
2991,SYM NOUN ADJ,8
2992,PART CCONJ CCONJ,1
2993,VERB CCONJ X,6
2994,DET DET AUX,16
2995,ADV PART PART,23
2996,ADJ PRON ADJ,16
2997,SYM PROPN _,7
2998,X ADV ADV,23
2999,DET NUM X,6
3000,X ADV NUM,8
3001,PART ADP PART,24
3002,X DET PRON,9
3003,PART PART X,1
3004,NOUN INTJ PRON,14
3005,NUM PRON ADP,9
3006,INTJ PROPN PROPN,26
3007,ADV ADJ AUX,9
3008,DET PRON X,1
3009,PRON X PUNCT,6
3010,ADP PROPN INTJ,16
3011,NOUN VERB AUX,29
3012,PRON DET X,8
3013,PRON ADP X,3
3014,ADP X CCONJ,8
3015,VERB INTJ ADJ,12
3016,PROPN PROPN INTJ,24
3017,ADJ DET INTJ,1
3018,DET INTJ ADP,9
3019,X CCONJ AUX,1
3020,VERB X NUM,1
3021,AUX ADV NOUN,19
3022,INTJ VERB PROPN,35
3023,X PUNCT AUX,2
3024,NUM ADP PART,10
3025,ADJ ADV AUX,10
3026,CCONJ CCONJ ADV,34
3027,VERB PART AUX,9
3028,PART AUX ADV,13
3029,ADP ADJ INTJ,10
3030,ADJ INTJ DET,4
3031,ADP INTJ CCONJ,10
3032,VERB PRON SYM,5
3033,SYM PRON ADV,1
3034,ADJ CCONJ X,10
3035,CCONJ X ADP,4
3036,ADV INTJ SPACE,1
3037,INTJ SPACE PUNCT,1
3038,SPACE PRON PRON,8
3039,NUM CCONJ SPACE,3
3040,SPACE PRON PUNCT,4
3041,PART PRON CCONJ,2
3042,PRON PROPN DET,12
3043,ADV PRON SPACE,9
3044,SPACE VERB PROPN,5
3045,DET CCONJ AUX,2
3046,SPACE INTJ VERB,5
3047,DET ADP INTJ,1
3048,PUNCT NUM PRON,41
3049,ADV PROPN X,5
3050,PRON ADV INTJ,13
3051,PRON VERB SYM,7
3052,VERB SYM VERB,12
3053,SYM VERB ADP,4
3054,NUM ADJ SYM,1
3055,ADJ SYM PROPN,6
3056,PUNCT PROPN INTJ,8
3057,PROPN INTJ PROPN,6
3058,NUM ADJ PRON,7
3059,NOUN ADJ AUX,8
3060,DET PART PRON,9
3061,INTJ PROPN PRON,8
3062,PROPN ADP INTJ,8
3063,SYM PROPN AUX,3
3064,PROPN NUM AUX,15
3065,CCONJ PART PUNCT,16
3066,INTJ SYM PROPN,3
3067,INTJ SYM NOUN,1
3068,VERB PART SYM,3
3069,INTJ DET PRON,4
3070,DET PART ADJ,13
3071,SYM PROPN PRON,2
3072,NUM PROPN SYM,24
3073,ADP PART NOUN,39
3074,PROPN DET X,8
3075,PART PROPN AUX,9
3076,INTJ CCONJ NOUN,28
3077,PRON NUM DET,4
3078,ADP NUM INTJ,5
3079,NUM INTJ PUNCT,16
3080,NOUN ADP AUX,7
3081,ADP AUX ADV,16
3082,NUM SYM DET,2
3083,NOUN ADJ SYM,3
3084,DET CCONJ CCONJ,5
3085,NUM DET AUX,8
3086,NOUN PRON NUM,10
3087,DET NUM INTJ,6
3088,X VERB CCONJ,8
3089,PUNCT ADV X,29
3090,ADV X VERB,11
3091,PART VERB AUX,12
3092,ADV ADJ INTJ,2
3093,NOUN ADV INTJ,18
3094,PART NUM DET,16
3095,ADP PART PROPN,6
3096,INTJ ADP ADP,5
3097,SPACE X VERB,10
3098,NOUN INTJ PART,9
3099,ADV DET _,1
3100,NOUN PRON SPACE,14
3101,NUM PUNCT INTJ,30
3102,SPACE INTJ PROPN,1
3103,PUNCT VERB _,11
3104,ADV PRON NUM,8
3105,DET X NUM,2
3106,CCONJ CCONJ ADP,14
3107,ADV PART PRON,10
3108,PRON PART NUM,3
3109,ADJ DET CCONJ,10
3110,PUNCT PART PART,1
3111,PUNCT INTJ X,10
3112,INTJ X VERB,2
3113,X VERB PROPN,9
3114,X DET X,11
3115,ADV X ADJ,3
3116,PUNCT INTJ NUM,16
3117,INTJ NUM CCONJ,1
3118,INTJ PUNCT AUX,2
3119,INTJ X X,13
3120,PUNCT PRON NUM,17
3121,PART PART CCONJ,8
3122,PRON NUM ADV,14
3123,NUM PART INTJ,1
3124,PART INTJ ADP,3
3125,X X INTJ,10
3126,X INTJ VERB,1
3127,INTJ VERB X,2
3128,INTJ DET ADJ,24
3129,PRON ADJ AUX,2
3130,PUNCT X INTJ,3
3131,X INTJ PUNCT,8
3132,VERB PROPN INTJ,10
3133,PROPN INTJ ADJ,1
3134,INTJ ADJ PART,1
3135,NUM CCONJ CCONJ,4
3136,X NUM CCONJ,3
3137,ADV X _,3
3138,X PRON X,2
3139,NOUN NUM AUX,22
3140,PUNCT ADV SYM,3
3141,ADJ VERB X,2
3142,DET CCONJ SYM,10
3143,CCONJ SYM CCONJ,20
3144,SYM CCONJ NOUN,10
3145,NOUN NUM X,10
3146,ADV ADP INTJ,6
3147,ADP INTJ DET,10
3148,SYM ADJ SYM,7
3149,PUNCT DET SYM,7
3150,PROPN VERB SYM,6
3151,VERB CCONJ SYM,5
3152,CCONJ SYM PROPN,9
3153,PUNCT CCONJ SYM,11
3154,CCONJ SYM ADV,2
3155,SYM ADV PRON,1
3156,ADP CCONJ SYM,7
3157,SYM PUNCT VERB,7
3158,NUM X ADJ,1
3159,DET VERB INTJ,23
3160,INTJ PROPN CCONJ,7
3161,INTJ PRON PROPN,2
3162,ADJ PART PRON,11
3163,X ADP CCONJ,3
3164,NOUN DET INTJ,3
3165,PROPN INTJ NUM,5
3166,INTJ NUM ADP,10
3167,PROPN PART INTJ,3
3168,PART INTJ CCONJ,1
3169,INTJ NUM ADJ,2
3170,CCONJ X DET,2
3171,SYM NUM PRON,14
3172,PRON ADJ NUM,6
3173,ADV NOUN SYM,4
3174,SYM DET PROPN,3
3175,NUM NUM AUX,8
3176,ADP INTJ ADJ,5
3177,PUNCT ADP SYM,8
3178,ADP PART SYM,3
3179,PART ADJ X,4
3180,NOUN PART X,23
3181,ADJ PART X,1
3182,DET INTJ DET,2
3183,PRON ADV _,2
3184,ADP INTJ PART,1
3185,VERB ADP AUX,7
3186,PART ADJ SYM,1
3187,PUNCT VERB SYM,4
3188,X ADV INTJ,1
3189,INTJ PROPN INTJ,1
3190,PROPN INTJ PRON,2
3191,NOUN PROPN INTJ,2
3192,X CCONJ ADP,11
3193,ADP CCONJ CCONJ,5
3194,SPACE ADV SPACE,10
3195,ADV SPACE PROPN,9
3196,PROPN SYM X,2
3197,SYM X DET,1
3198,CCONJ SPACE PUNCT,5
3199,DET PRON SPACE,7
3200,PROPN X _,2
3201,PUNCT ADV SPACE,16
3202,PRON X ADV,1
3203,NUM ADV AUX,11
3204,DET DET SPACE,4
3205,PART SPACE DET,1
3206,INTJ SPACE NUM,3
3207,NUM SPACE DET,1
3208,PRON CCONJ CCONJ,8
3209,PROPN ADV SPACE,3
3210,PRON PROPN AUX,19
3211,PART PART PUNCT,17
3212,ADJ DET AUX,5
3213,PRON NUM SPACE,6
3214,PRON SPACE NUM,1
3215,X NUM ADJ,3
3216,PROPN INTJ CCONJ,6
3217,SYM PROPN DET,7
3218,SYM CCONJ NUM,3
3219,INTJ DET PUNCT,11
3220,ADJ INTJ VERB,8
3221,NUM PRON AUX,7
3222,INTJ X INTJ,1
3223,ADV X ADP,2
3224,PROPN SPACE INTJ,4
3225,X VERB PART,16
3226,SPACE INTJ CCONJ,1
3227,X NUM ADP,7
3228,SPACE DET AUX,1
3229,INTJ CCONJ PROPN,2
3230,NOUN INTJ ADP,17
3231,ADV SPACE INTJ,6
3232,NUM SYM VERB,5
3233,SPACE NOUN SYM,2
3234,NOUN SYM CCONJ,3
3235,SYM CCONJ VERB,2
3236,SYM ADP PRON,7
3237,NUM SYM ADP,7
3238,SYM ADP DET,6
3239,PROPN ADP _,3
3240,ADP PRON INTJ,12
3241,PART DET PART,7
3242,NUM CCONJ INTJ,2
3243,DET X CCONJ,3
3244,PROPN PRON NUM,2
3245,DET INTJ PART,2
3246,NUM PART PART,1
3247,PART PRON PART,10
3248,X INTJ X,6
3249,SYM PROPN X,9
3250,PUNCT SYM VERB,1
3251,CCONJ CCONJ CCONJ,1
3252,DET CCONJ INTJ,2
3253,CCONJ PRON NUM,8
3254,INTJ NUM VERB,7
3255,PART CCONJ AUX,7
3256,NUM PROPN X,2
3257,PRON CCONJ INTJ,4
3258,PROPN ADV X,2
3259,ADV X PROPN,3
3260,X NUM SYM,1
3261,PROPN INTJ PART,3
3262,ADP SYM PUNCT,3
3263,PART DET AUX,1
3264,PRON SYM DET,1
3265,SYM DET PUNCT,1
3266,ADP PUNCT AUX,5
3267,PART PRON NUM,2
3268,INTJ X DET,2
3269,NUM NOUN INTJ,14
3270,DET X ADV,7
3271,X X NUM,3
3272,PROPN SYM DET,2
3273,CCONJ CCONJ NUM,5
3274,PROPN SYM ADP,1
3275,SYM ADP PUNCT,1
3276,PROPN ADJ NUM,11
3277,INTJ NUM PUNCT,6
3278,CCONJ NUM X,1
3279,VERB INTJ PROPN,1
3280,PRON ADP _,1
3281,PRON X PROPN,1
3282,NOUN PART AUX,1
3283,AUX ADV PROPN,10
3284,CCONJ INTJ PROPN,7
3285,NOUN PART INTJ,6
3286,PART ADP X,7
3287,PROPN NOUN SYM,13
3288,ADV X NOUN,14
3289,X ADP X,5
3290,PRON DET AUX,3
3291,PROPN INTJ ADP,2
3292,PRON DET INTJ,11
3293,DET PART PART,7
3294,PART PART PART,1
3295,X PUNCT INTJ,6
3296,PRON PRON INTJ,1
3297,PRON INTJ PRON,4
3298,CCONJ PRON INTJ,3
3299,CCONJ ADV SYM,1
3300,PART X PUNCT,5
3301,CCONJ X _,4
3302,X ADP ADV,10
3303,PART NOUN SYM,3
3304,NOUN X PART,6
3305,ADP VERB AUX,3
3306,PRON ADJ INTJ,1
3307,SYM ADJ PROPN,8
3308,ADJ ADP _,2
3309,ADV X PRON,1
3310,DET PRON INTJ,2
3311,PRON INTJ CCONJ,2
3312,INTJ PRON CCONJ,1
3313,SPACE INTJ SPACE,9
3314,X VERB X,10
3315,X ADJ ADV,3
3316,VERB X DET,12
3317,PUNCT PART X,2
3318,PART X DET,1
3319,ADP X PART,7
3320,PART SPACE PUNCT,5
3321,PRON DET SPACE,3
3322,ADJ VERB SPACE,2
3323,ADV SPACE DET,2
3324,ADJ PART PROPN,5
3325,SYM PUNCT PUNCT,14
3326,NUM SYM CCONJ,5
3327,SYM CCONJ DET,2
3328,PROPN X PART,3
3329,NOUN INTJ X,19
3330,INTJ X PUNCT,16
3331,ADV PRON SYM,4
3332,INTJ ADP INTJ,2
3333,INTJ ADV NUM,1
3334,ADV PROPN _,2
3335,X DET PUNCT,7
3336,DET ADV X,7
3337,ADV CCONJ X,7
3338,DET DET INTJ,3
3339,CCONJ PART ADP,2
3340,NOUN INTJ INTJ,1
3341,VERB NUM _,7
3342,INTJ ADV NOUN,3
3343,NUM SYM PUNCT,17
3344,PUNCT PUNCT SYM,1
3345,PRON ADV X,2
3346,PUNCT ADJ INTJ,5
3347,ADJ INTJ ADV,3
3348,NUM INTJ NOUN,3
3349,CCONJ INTJ INTJ,1
3350,ADP PUNCT SPACE,2
3351,ADV SPACE ADV,2
3352,NUM SPACE INTJ,2
3353,NUM PART PRON,2
3354,VERB PART INTJ,4
3355,PART INTJ PUNCT,3
3356,NOUN SYM X,2
3357,SYM X NUM,1
3358,X NUM SPACE,1
3359,NUM SPACE PRON,1
3360,PROPN PRON _,1
3361,VERB SYM ADV,1
3362,PROPN PRON SPACE,5
3363,PRON SPACE CCONJ,1
3364,INTJ ADV INTJ,1
3365,VERB SYM PROPN,2
3366,SYM NUM X,1
3367,X ADV PART,6
3368,PUNCT PART SYM,1
3369,PART SYM VERB,3
3370,X PART ADJ,3
3371,INTJ PRON ADJ,1
3372,PUNCT NUM X,6
3373,INTJ INTJ X,2
3374,PRON ADJ X,2
3375,PROPN ADV SYM,1
3376,X ADP PUNCT,4
3377,X ADV NOUN,3
3378,X PROPN AUX,1
3379,INTJ X NOUN,1
3380,ADP INTJ VERB,1
3381,DET X PRON,1
3382,ADP INTJ NUM,3
3383,PROPN INTJ DET,2
3384,PUNCT PART INTJ,8
3385,ADJ PRON NUM,1
3386,ADV CCONJ SYM,3
3387,ADP PART CCONJ,6
3388,PART PUNCT AUX,3
3389,DET CCONJ X,1
3390,ADV NUM _,1
3391,CCONJ PART PROPN,5
3392,SPACE PUNCT AUX,1
3393,ADP VERB SYM,6
3394,ADJ INTJ PART,1
3395,VERB INTJ NUM,4
3396,ADP CCONJ INTJ,2
3397,ADV DET INTJ,3
3398,PART DET INTJ,1
3399,CCONJ DET _,1
3400,SYM NOUN PRON,3
3401,SYM VERB ADV,5
3402,NOUN INTJ _,1
3403,PRON NUM PART,2
3404,VERB NUM INTJ,1
3405,NUM INTJ PART,1
3406,INTJ PART CCONJ,1
3407,INTJ ADP ADV,6
3408,INTJ NUM PRON,4
3409,PART INTJ ADJ,2
3410,PRON SYM NUM,2
3411,ADV NUM INTJ,3
3412,PUNCT NUM INTJ,4
3413,NOUN SYM PUNCT,16
3414,ADV PART SYM,1
3415,NUM VERB _,1
3416,ADJ PART PART,2
3417,SYM CCONJ PUNCT,12
3418,PROPN X ADJ,5
3419,X PRON PUNCT,3
3420,X PRON ADV,3
3421,SYM PRON ADP,2
3422,SYM DET VERB,1
3423,PUNCT SYM ADP,1
3424,PRON NUM PRON,4
3425,PRON SPACE INTJ,4
3426,PROPN INTJ ADV,4
3427,PRON INTJ ADP,1
3428,SPACE PART PUNCT,1
3429,SPACE PART DET,1
3430,SPACE NUM AUX,3
3431,ADP CCONJ AUX,6
3432,X PART PUNCT,5
3433,ADJ INTJ INTJ,1
3434,ADV X CCONJ,3
3435,X CCONJ INTJ,1
3436,DET SYM CCONJ,6
3437,SYM NOUN DET,7
3438,CCONJ ADJ AUX,2
3439,NOUN X INTJ,3
3440,X INTJ NOUN,2
3441,PART X PROPN,1
3442,INTJ DET NUM,2
3443,PROPN DET CCONJ,8
3444,NUM VERB INTJ,2
3445,SPACE CCONJ CCONJ,2
3446,NOUN SPACE SYM,1
3447,SPACE SYM NUM,1
3448,PUNCT SPACE _,2
3449,PROPN ADJ AUX,2
3450,INTJ SPACE ADP,1
3451,PRON PART PROPN,5
3452,PART X ADP,1
3453,ADP CCONJ X,1
3454,INTJ DET X,1
3455,DET X INTJ,2
3456,INTJ NOUN X,1
3457,VERB INTJ X,1
3458,CCONJ PUNCT AUX,1
3459,PUNCT PART AUX,1
3460,NUM X DET,1
3461,ADJ X CCONJ,2
3462,SYM NOUN NUM,6
3463,X PROPN SYM,12
3464,ADP X _,2
3465,PUNCT ADJ AUX,4
3466,PROPN PART SYM,1
3467,NUM X PART,1
3468,ADV PUNCT SYM,1
3469,PUNCT SYM NOUN,1
3470,INTJ PRON ADV,7
3471,PRON CCONJ X,1
3472,ADV PROPN INTJ,1
3473,NUM VERB X,2
3474,INTJ PROPN DET,3
3475,CCONJ PROPN INTJ,2
3476,ADJ ADJ INTJ,1
3477,X ADP PART,2
3478,DET PART SYM,2
3479,SYM CCONJ CCONJ,2
3480,DET DET SYM,1
3481,PART SPACE PROPN,2
3482,X INTJ PROPN,3
3483,ADJ PROPN INTJ,2
3484,ADJ ADP AUX,2
3485,PROPN PART AUX,2
3486,PRON PROPN X,1
